loan_id,customer_id,loan_type,principal_amount,interest_rate_pct,tenure_months,emi_amount,disbursement_date,paid_emis,outstanding_balance,loan_status,late_payment_count,collateral_type,application_channel,processing_fee,insurance_taken,co_applicant,foreclosure_flag,npa_flag,last_payment_date,bank_name,bank_type,bank_tier,sanctioned_by_branch,loan_account_no,loan_approval_date,rbi_classification,disbursement_mode,loan_purpose,swift_code
LN0007864,CUST005368,Education Loan,3666042.25,11.03,180,41737.21,04-01-2022,14,3380905.63,Closed,11,Vehicle,DSA,40259.41,No,Yes,,No,24-01-2023,Bank of India,Public Sector,Tier-1,BKID0003202,LA2320776732,26-12-2021,Standard,Cheque,Postgraduate,BKIDINBB
LN0007865,CUST007765,Home Loan,2747793.51,9.05,180,27951.74,08-03-2018,75,1602879.55,Under Review,3,Gold,Online,18594.98,No,No,,No,30-05-2023,State Bank of India,Public Sector,Tier-1,SBIN0005154,LA7400074693,22-02-2018,Standard,IMPS,Renovation,SBININBB
LN0007866,CUST004282,Car Loan,6118833.9,7.66,180,57280.11,18-01-2015,140,1359740.87,Under Review,3,Fixed Deposit,Mobile App,43198.26,Yes,Yes,No,No,08-05-2023,State Bank of India,Public Sector,Tier-1,SBIN0003043,LA7794411407,08-01-2015,Standard,RTGS,Two-Wheeler,SBININBB
LN0007867,CUST000709,Gold Loan,1163885.22,16.17,120,19620.09,07-12-2016,39,785622.52,Active,0,Gold,DSA,13484.31,No,No,,No,22-06-2023,Indian Bank,Public Sector,Tier-2,IDIB0003320,LA8418662944,22-11-2016,Standard,IMPS,Emergency,IDIBBINN
LN0007868,CUST006334,Personal Loan,8494513.74,8.16,180,81964.56,28-05-2017,59,5710200.9,Defaulted,8,Vehicle,DSA,74998.29,No,Yes,Yes,Yes,17-08-2023,State Bank of India,Public Sector,Tier-1,SBIN0001108,LA8409198676,23-05-2017,Sub-standard,Cheque,Education,SBININBB
LN0007869,CUST002727,Personal Loan,1499343.88,6.76,36,46131.04,02-04-2020,25,458132.85,Closed,0,Fixed Deposit,DSA,22678.37,Yes,No,Yes,No,05-05-2023,State Bank of India,Public Sector,Tier-1,SBIN0009128,LA6340285244,24-03-2020,Standard,RTGS,Education,SBININBB
LN0007870,CUST000837,Gold Loan,641871.19,7.65,240,5229.9,01-11-2015,139,270120.79,Defaulted,4,Property,Branch,10974.39,No,Yes,No,Yes,31-03-2023,Canara Bank,Public Sector,Tier-1,CNRB0000414,LA9495802311,01-11-2015,Sub-standard,IMPS,Emergency,CNRBINBB
LN0007871,CUST007562,Home Loan,7524545.19,9.68,180,79392.49,15-09-2016,87,3887681.68,Defaulted,1,Gold,Referral,103890.4,No,No,No,Yes,07-03-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0004089,LA7671359019,15-09-2016,Loss,IMPS,Renovation,PUNBINBB
LN0007872,CUST003790,Home Loan,3631236.07,7.43,36,112837.32,05-04-2017,21,1513015.03,Active,11,Gold,Referral,67850.64,No,No,,No,24-02-2023,Bank of Baroda,Public Sector,Tier-1,BARB0005989,LA6681360977,05-04-2017,Standard,RTGS,Construction,BARBINBB
LN0007873,CUST007269,Personal Loan,1796858.05,15.93,60,43629.29,18-06-2020,52,239581.07,Under Review,1,Property,DSA,26663.47,Yes,No,No,No,08-10-2023,State Bank of India,Public Sector,Tier-1,SBIN0008369,LA6067571109,12-06-2020,Standard,Cheque,Travel,SBININBB
LN0007874,CUST008798,Car Loan,2318380.79,8.36,240,19914.49,08-10-2022,5,2270081.19,Closed,1,Fixed Deposit,DSA,23729.43,No,Yes,No,No,26-08-2023,State Bank of India,Public Sector,Tier-1,SBIN0000117,LA5327834656,08-10-2022,Standard,IMPS,Commercial Vehicle,SBININBB
LN0007875,CUST002589,Car Loan,2442547.2,18.41,60,62570.71,29-01-2020,33,1099146.24,Defaulted,2,Fixed Deposit,DSA,27595.6,No,Yes,,Yes,18-04-2023,Bank of Baroda,Public Sector,Tier-1,BARB0006500,LA6655640639,20-01-2020,Loss,Cheque,Commercial Vehicle,BARBINBB
LN0007876,CUST007258,Home Loan,9465170.35,7.91,240,78641.14,31-12-2019,123,4614270.55,Defaulted,10,Vehicle,Online,127428.24,No,Yes,,Yes,15-03-2023,Axis Bank,Private Sector,Tier-1,UTIB0006221,LA1991611732,24-12-2019,Standard,Cheque,Purchase,AXISINBB
LN0007877,CUST009422,Business Loan,3131813.47,9.66,36,100555.62,25-05-2020,21,1304922.28,Under Review,7,,DSA,56599.62,Yes,No,No,No,23-01-2023,HDFC Bank,Private Sector,Tier-1,HDFC0008721,LA3359489480,14-05-2020,Standard,RTGS,Trade Finance,HDFCINBB
LN0007878,CUST009441,Gold Loan,5321614.87,11.71,24,249786.8,03-06-2019,13,2439073.48,Closed,7,Property,DSA,68145.48,No,Yes,,No,13-06-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0004903,LA4549070428,20-05-2019,Standard,IMPS,Personal Need,PUNBINBB
LN0007879,CUST000727,Education Loan,7025225.18,11.83,240,76522.79,02-01-2021,66,5093288.26,Active,2,Property,Online,66389.41,No,Yes,,No,15-11-2023,Yes Bank,Private Sector,Tier-2,YESB0001295,LA5389230615,18-12-2020,Standard,RTGS,Undergraduate,YESBINBB
LN0007880,CUST002374,Personal Loan,1153417.61,10.91,84,19694.78,04-07-2016,34,686558.1,Under Review,5,Vehicle,Referral,20324.82,Yes,Yes,No,No,07-06-2023,Bank of India,Public Sector,Tier-1,BKID0007744,LA1302232662,02-07-2016,Standard,IMPS,Travel,BKIDINBB
LN0007881,CUST005456,Business Loan,1393076.32,15.65,84,27392.39,24-10-2022,59,414606.05,Defaulted,7,Property,DSA,12583.53,No,No,,Yes,20-06-2023,South Indian Bank,Private Sector,Tier-2,SIBL0001184,LA2852545207,14-10-2022,Doubtful,RTGS,Trade Finance,SIBLINBB
LN0007882,CUST009832,Business Loan,8502767.41,9.23,84,137796.25,11-07-2020,64,2024468.43,Active,10,,DSA,104129.14,No,Yes,,No,08-07-2023,Bank of Baroda,Public Sector,Tier-1,BARB0009101,LA2304368135,26-06-2020,Standard,IMPS,Equipment Purchase,BARBINBB
LN0007883,CUST000962,Education Loan,1909142.45,11.35,120,26678.1,09-11-2017,113,111366.64,Active,1,Vehicle,Mobile App,33853.87,Yes,No,,No,22-02-2023,Union Bank of India,Public Sector,Tier-1,UBIN0001684,LA6816610756,28-10-2017,Standard,IMPS,Postgraduate,UBININBB
LN0007884,CUST007767,Education Loan,532227.98,15.01,36,18452.46,13-03-2019,31,73920.55,Closed,9,Fixed Deposit,Online,9252.62,Yes,Yes,No,No,02-08-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0006491,LA1740828438,10-03-2019,Standard,RTGS,Undergraduate,PUNBINBB
LN0007885,CUST005374,Business Loan,4743100.25,6.63,36,145652.11,08-08-2021,30,790516.71,Defaulted,6,Fixed Deposit,Referral,45118.68,No,No,Yes,Yes,28-10-2023,HDFC Bank,Private Sector,Tier-1,HDFC0000565,LA9431010074,07-08-2021,Loss,Cheque,Expansion,HDFCINBB
LN0007886,CUST009460,Gold Loan,4589360.56,13.95,180,60964.32,29-07-2021,52,3263545.29,Defaulted,0,Gold,Online,72210.23,No,Yes,Yes,Yes,15-11-2023,Bank of Baroda,Public Sector,Tier-1,BARB0001347,LA7034407473,19-07-2021,Sub-standard,IMPS,Agriculture,BARBINBB
LN0007887,CUST005308,Car Loan,381494.77,11.64,48,9978.92,27-07-2016,43,39739.04,Under Review,11,Gold,Mobile App,3859.37,No,No,,No,21-07-2023,ICICI Bank,Private Sector,Tier-1,ICIC0003603,LA8864019284,18-07-2016,Standard,NEFT,New Car,ICICINBB
LN0007888,CUST005842,Gold Loan,1896131.62,6.66,36,58252.73,05-12-2019,4,1685450.33,Active,1,,DSA,31129.37,No,No,Yes,No,24-12-2023,ICICI Bank,Private Sector,Tier-1,ICIC0000250,LA9830411661,03-12-2019,Standard,Cheque,Emergency,ICICINBB
LN0007889,CUST006406,Personal Loan,3753444.37,8.66,180,37314.52,01-08-2020,38,2961050.56,Active,9,Gold,Branch,74251.07,Yes,Yes,No,No,15-06-2023,ICICI Bank,Private Sector,Tier-1,ICIC0004545,LA5797061186,31-07-2020,Standard,IMPS,Wedding,ICICINBB
LN0007890,CUST000031,Education Loan,774813.35,10.06,48,19673.6,19-04-2017,26,355122.79,Under Review,11,Property,Branch,14920.88,No,Yes,Yes,No,30-07-2023,ICICI Bank,Private Sector,Tier-1,ICIC0002333,LA2029788498,07-04-2017,Standard,Direct Credit,Overseas Study,ICICINBB
LN0007891,CUST003559,Personal Loan,4635106.53,16.93,36,165092.76,01-03-2018,8,3605082.86,Active,5,Fixed Deposit,Referral,72319.41,Yes,Yes,Yes,No,22-06-2023,Bank of Baroda,Public Sector,Tier-1,BARB0005012,LA4309168820,16-02-2018,Standard,IMPS,Home Renovation,BARBINBB
LN0007892,CUST009443,Business Loan,9769431.79,15.86,180,142531.26,20-07-2017,35,7869820.05,Closed,9,Vehicle,Online,187655.91,Yes,Yes,Yes,No,05-05-2023,HDFC Bank,Private Sector,Tier-1,HDFC0007559,LA6723738540,14-07-2017,Standard,IMPS,Expansion,HDFCINBB
LN0007893,CUST002398,Car Loan,2455427.31,8.21,36,77182.26,31-01-2020,19,1159507.34,Active,12,Vehicle,Online,22011.54,No,Yes,,No,19-08-2023,Axis Bank,Private Sector,Tier-1,UTIB0003355,LA1237518405,24-01-2020,Standard,RTGS,New Car,AXISINBB
LN0007894,CUST005879,Business Loan,7579843.35,15.19,120,123172.81,04-02-2023,45,4737402.09,Defaulted,3,Vehicle,Referral,66720.28,Yes,No,Yes,Yes,05-10-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0009752,LA6641976451,31-01-2023,Doubtful,Direct Credit,Trade Finance,PUNBINBB
LN0007895,CUST009151,Home Loan,2397230.72,18.02,120,43225.42,24-08-2016,46,1478292.28,Defaulted,7,,Branch,16560.27,No,No,,Yes,12-11-2023,IDBI Bank,Public Sector,Tier-2,IBKL0001585,LA3074958102,18-08-2016,Loss,NEFT,Renovation,IBKLINBB
LN0007896,CUST003191,Education Loan,4115159.35,17.59,120,73066.33,23-03-2016,78,1440305.77,Active,2,,DSA,61546.35,Yes,Yes,,No,10-01-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0003716,LA6426443573,12-03-2016,Standard,RTGS,Postgraduate,PUNBINBB
LN0007897,CUST009644,Business Loan,697403.56,18.2,48,20559.19,14-08-2020,14,493994.19,Active,4,Property,Referral,12790.57,Yes,No,Yes,No,25-10-2023,State Bank of India,Public Sector,Tier-1,SBIN0004533,LA6445045565,05-08-2020,Standard,Direct Credit,Trade Finance,SBININBB
LN0007898,CUST001020,Business Loan,3575037.23,13.26,180,45846.21,02-06-2019,180,0,Active,2,,Online,21593.95,Yes,Yes,,No,04-08-2023,Canara Bank,Public Sector,Tier-1,CNRB0002698,LA1632377050,20-05-2019,Standard,Direct Credit,Trade Finance,CNRBINBB
LN0007899,CUST006961,Personal Loan,7185051.18,9.46,120,92815.53,17-02-2017,37,4969660.4,Active,3,Property,Referral,80766.53,Yes,Yes,No,No,24-10-2023,ICICI Bank,Private Sector,Tier-1,ICIC0007658,LA8262582809,08-02-2017,Standard,NEFT,Medical,ICICINBB
LN0007900,CUST004625,Personal Loan,8661090.57,15.87,48,244881.47,23-03-2019,31,3067469.58,Closed,4,Fixed Deposit,Branch,121700.67,No,No,,No,17-04-2023,ICICI Bank,Private Sector,Tier-1,ICIC0000413,LA1258308118,20-03-2019,Standard,NEFT,Home Renovation,ICICINBB
LN0007901,CUST008628,Business Loan,4951322.19,9.92,84,81993.29,20-07-2016,17,3949268.89,Defaulted,9,Vehicle,DSA,37281.16,Yes,No,Yes,Yes,19-01-2023,Kotak Mahindra Bank,Private Sector,Tier-1,KKBK0003376,LA2726970239,09-07-2016,Sub-standard,IMPS,Equipment Purchase,KKBKINBB
LN0007902,CUST009305,Gold Loan,5839077.97,17.18,48,169031.1,10-11-2020,16,3892718.65,Active,7,Gold,Branch,42139.35,No,Yes,,No,15-07-2023,ICICI Bank,Private Sector,Tier-1,ICIC0004825,LA4047451589,04-11-2020,Standard,IMPS,Personal Need,ICICINBB
LN0007903,CUST008427,Business Loan,574712.5,15.74,60,13896.62,23-03-2023,3,545976.88,Defaulted,0,Vehicle,Referral,3788.49,No,No,No,Yes,02-04-2023,State Bank of India,Public Sector,Tier-1,SBIN0005969,LA2081029995,15-03-2023,Doubtful,Direct Credit,Expansion,SBININBB
LN0007904,CUST000826,Home Loan,7930422.94,15.55,48,222926.9,11-02-2022,16,5286948.63,Closed,5,Property,Online,65148.8,No,Yes,,No,25-07-2023,HDFC Bank,Private Sector,Tier-1,HDFC0009037,LA2946397813,11-02-2022,Standard,Cheque,Purchase,HDFCINBB
LN0007905,CUST005683,Home Loan,5821274.13,15.24,180,82432.83,15-06-2015,16,5303827.54,Defaulted,7,Fixed Deposit,DSA,102566.09,Yes,Yes,,Yes,08-10-2023,ICICI Bank,Private Sector,Tier-1,ICIC0008695,LA3724333604,11-06-2015,Loss,Direct Credit,Purchase,ICICINBB
LN0007906,CUST002507,Personal Loan,7640077.21,8.96,60,158447.16,15-05-2021,32,3565369.36,Closed,2,,Mobile App,82463.53,Yes,No,Yes,No,24-03-2023,State Bank of India,Public Sector,Tier-1,SBIN0007802,LA2546521339,14-05-2021,Standard,Direct Credit,Debt Consolidation,SBININBB
LN0007907,CUST006244,Gold Loan,5702950.94,15.51,36,199121.94,04-01-2017,10,4118797.9,Active,0,Fixed Deposit,Referral,79967.55,No,No,No,No,27-11-2023,HDFC Bank,Private Sector,Tier-1,HDFC0000880,LA7932369157,29-12-2016,Standard,RTGS,Emergency,HDFCINBB
LN0007908,CUST001818,Gold Loan,7357398.18,7.59,60,147742.03,29-03-2020,20,4904932.12,Closed,12,Gold,DSA,105607.77,No,Yes,,No,21-09-2023,ICICI Bank,Private Sector,Tier-1,ICIC0006003,LA9845451206,17-03-2020,Standard,Direct Credit,Business,ICICINBB
LN0007909,CUST003413,Gold Loan,4396134.87,7.68,60,88466.03,23-01-2022,7,3883252.47,Under Review,4,,Mobile App,66200.35,Yes,No,Yes,No,04-04-2023,HDFC Bank,Private Sector,Tier-1,HDFC0008178,LA8451466281,08-01-2022,Standard,Direct Credit,Agriculture,HDFCINBB
LN0007910,CUST008090,Education Loan,1339326.54,9.26,60,27971.53,24-08-2017,42,401797.96,Defaulted,1,Property,Online,11483.3,No,Yes,No,Yes,06-11-2023,ICICI Bank,Private Sector,Tier-1,ICIC0003562,LA2288895148,11-08-2017,Loss,Cheque,Overseas Study,ICICINBB
LN0007911,CUST003688,Business Loan,2829336.7,15.76,24,138208.89,20-03-2017,6,2122002.53,Closed,4,Gold,Branch,22157.92,Yes,Yes,No,No,18-11-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0003598,LA8625283420,07-03-2017,Standard,Direct Credit,Equipment Purchase,PUNBINBB
LN0007912,CUST000411,Business Loan,4838986.67,14.42,60,113651.19,16-02-2016,42,1451696,Under Review,4,Property,DSA,60545.59,No,Yes,No,No,20-12-2023,Bank of Baroda,Public Sector,Tier-1,BARB0008046,LA6956238555,06-02-2016,Standard,IMPS,Working Capital,BARBINBB
LN0007913,CUST003220,Personal Loan,2720939.83,15.39,240,36615.57,29-10-2016,217,260756.73,Active,12,Fixed Deposit,DSA,46337.93,No,No,,No,30-05-2023,IDFC FIRST Bank,Private Sector,Tier-2,IDFB0003452,LA6552255433,14-10-2016,Standard,RTGS,Medical,IDFBINBB
LN0007914,CUST002643,Education Loan,8829851.25,13.79,24,423071.16,16-01-2018,4,7358209.38,Active,4,Gold,DSA,56384.69,Yes,No,Yes,No,05-12-2023,Kotak Mahindra Bank,Private Sector,Tier-1,KKBK0002625,LA2131594351,14-01-2018,Standard,RTGS,Postgraduate,KKBKINBB
LN0007915,CUST003600,Car Loan,7887429.33,15.07,240,104269.03,23-05-2021,212,920200.09,Under Review,3,,DSA,123784.37,Yes,Yes,No,No,27-08-2023,Axis Bank,Private Sector,Tier-1,UTIB0003754,LA2900446829,23-05-2021,Standard,Direct Credit,Two-Wheeler,AXISINBB
LN0007916,CUST003802,Gold Loan,8664454.02,10.51,120,116962.33,08-10-2021,114,433222.7,Under Review,10,,Branch,166126.05,No,No,Yes,No,27-06-2023,Bank of Baroda,Public Sector,Tier-1,BARB0004327,LA7570300224,04-10-2021,Standard,Direct Credit,Emergency,BARBINBB
LN0007917,CUST009263,Car Loan,9782543.42,16.82,24,482825.43,06-10-2016,23,407605.98,Defaulted,9,Property,Referral,77537.43,Yes,Yes,No,Yes,23-12-2023,ICICI Bank,Private Sector,Tier-1,ICIC0007193,LA6582134778,05-10-2016,Loss,NEFT,Two-Wheeler,ICICINBB
LN0007918,CUST000399,Home Loan,9086019.11,10.29,84,152203.63,04-07-2016,24,6490013.65,Under Review,12,Property,DSA,138197.6,Yes,No,Yes,No,03-04-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0007381,LA4413009267,02-07-2016,Standard,RTGS,Purchase,PUNBINBB
LN0007919,CUST001257,Business Loan,6736439.24,12.78,60,152517.1,26-05-2019,17,4827781.46,Active,8,Gold,Referral,62632.28,No,No,,No,01-10-2023,HDFC Bank,Private Sector,Tier-1,HDFC0005116,LA1740854913,12-05-2019,Standard,Direct Credit,Equipment Purchase,HDFCINBB
LN0007920,CUST005529,Gold Loan,6750035.46,10.37,180,74071.74,26-12-2019,65,4312522.65,Defaulted,1,Gold,DSA,45210.52,Yes,Yes,,Yes,09-06-2023,ICICI Bank,Private Sector,Tier-1,ICIC0006494,LA5951894934,25-12-2019,Doubtful,Direct Credit,Personal Need,ICICINBB
LN0007921,CUST001801,Gold Loan,1648738.84,14.17,240,20706.29,29-08-2018,48,1318991.07,Closed,12,Property,Referral,30567.18,No,No,No,No,15-02-2023,Bank of Baroda,Public Sector,Tier-1,BARB0005074,LA7850044035,27-08-2018,Standard,Cheque,Personal Need,BARBINBB
LN0007922,CUST009503,Personal Loan,8241730.67,13.49,60,189598.5,18-11-2021,60,0,Under Review,12,Fixed Deposit,Referral,75322.27,Yes,Yes,,No,13-04-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0008133,LA5920095884,18-11-2021,Standard,IMPS,Medical,PUNBINBB
LN0007923,CUST008338,Home Loan,3130001.69,7.93,36,97981.83,17-02-2023,18,1565000.84,Closed,11,Property,DSA,45898.22,No,No,No,No,09-08-2023,HDFC Bank,Private Sector,Tier-1,HDFC0007521,LA3249384308,07-02-2023,Standard,NEFT,Construction,HDFCINBB
LN0007924,CUST003631,Car Loan,2081614.53,10.37,36,67530.03,17-11-2020,5,1792501.4,Closed,3,,Branch,35778.02,No,Yes,Yes,No,22-12-2023,Bank of Baroda,Public Sector,Tier-1,BARB0006598,LA5139441302,11-11-2020,Standard,Cheque,Commercial Vehicle,BARBINBB
LN0007925,CUST001744,Gold Loan,9820607.61,8.55,120,122024.25,19-05-2021,70,4091919.84,Defaulted,12,Vehicle,Online,80897.45,Yes,Yes,,Yes,19-12-2023,HDFC Bank,Private Sector,Tier-1,HDFC0005788,LA5755336797,11-05-2021,Doubtful,Cheque,Emergency,HDFCINBB
LN0007926,CUST004578,Home Loan,6090976.03,10.82,24,283378.48,23-08-2020,3,5329604.03,Defaulted,1,Vehicle,Online,110971.4,Yes,Yes,,Yes,04-07-2023,ICICI Bank,Private Sector,Tier-1,ICIC0000062,LA2860805039,12-08-2020,Doubtful,Cheque,Plot+Construction,ICICINBB
LN0007927,CUST008187,Car Loan,7988586.13,10.38,240,79113.54,15-05-2016,223,565858.18,Active,11,Property,DSA,121159.92,No,Yes,No,No,13-11-2023,State Bank of India,Public Sector,Tier-1,SBIN0002282,LA2923905720,10-05-2016,Standard,RTGS,Used Car,SBININBB
LN0007928,CUST006741,Car Loan,4464363.52,17.76,12,408783.07,13-01-2018,5,2604212.05,Defaulted,1,Gold,Mobile App,46686.75,Yes,No,Yes,Yes,23-02-2023,Bank of Baroda,Public Sector,Tier-1,BARB0001969,LA8412077284,03-01-2018,Loss,RTGS,Used Car,BARBINBB
LN0007929,CUST006141,Business Loan,7688193.57,10.16,60,163957.32,07-04-2015,54,768819.36,Defaulted,3,Property,Referral,78764.06,Yes,No,Yes,Yes,06-12-2023,ICICI Bank,Private Sector,Tier-1,ICIC0001982,LA1051326193,31-03-2015,Standard,Direct Credit,Equipment Purchase,ICICINBB
LN0007930,CUST008219,Home Loan,2525053.15,12.09,180,30451.24,13-03-2016,14,2328660.13,Active,11,,Referral,37264.12,No,No,No,No,19-11-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0008249,LA3680145246,01-03-2016,Standard,Cheque,Construction,PUNBINBB
LN0007931,CUST000397,Education Loan,7649085.44,17.09,120,133375.85,18-12-2022,25,6055525.97,Defaulted,3,Vehicle,Mobile App,86805.19,Yes,No,,Yes,16-03-2023,Kotak Mahindra Bank,Private Sector,Tier-1,KKBK0007877,LA1310978091,08-12-2022,Sub-standard,Direct Credit,Professional Course,KKBKINBB
LN0007932,CUST003481,Car Loan,7256204.74,17.62,120,128976.15,01-02-2023,94,1572177.69,Under Review,4,Gold,Branch,90501.16,No,Yes,,No,25-02-2023,Union Bank of India,Public Sector,Tier-1,UBIN0007215,LA9829246131,21-01-2023,Standard,RTGS,Commercial Vehicle,UBININBB
LN0007933,CUST008420,Car Loan,7919118.28,7.05,120,92151.88,15-05-2015,89,2045772.22,Defaulted,6,Vehicle,Branch,62785.9,No,No,No,Yes,12-09-2023,Axis Bank,Private Sector,Tier-1,UTIB0004284,LA1279910769,30-04-2015,Standard,RTGS,Used Car,AXISINBB
LN0007934,CUST000682,Business Loan,9282872.58,15.11,48,258867.2,21-07-2017,38,1933931.79,Active,6,Gold,Branch,65527.06,Yes,No,,No,08-10-2023,Yes Bank,Private Sector,Tier-2,YESB0003237,LA2178154629,10-07-2017,Standard,NEFT,Expansion,YESBINBB
LN0007935,CUST008525,Home Loan,130871.74,14.79,120,2094.62,20-04-2019,82,41442.72,Under Review,0,Vehicle,Mobile App,2361.38,Yes,Yes,Yes,No,29-01-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0005901,LA7230221316,13-04-2019,Standard,Direct Credit,Plot+Construction,PUNBINBB
LN0007936,CUST007437,Education Loan,9472062.19,13.55,24,452769.98,06-04-2022,3,8288054.42,Closed,3,Gold,DSA,175361.8,No,Yes,Yes,No,25-10-2023,Yes Bank,Private Sector,Tier-2,YESB0009338,LA3447510083,22-03-2022,Standard,RTGS,Undergraduate,YESBINBB
LN0007937,CUST002832,Car Loan,2303070.47,14.22,60,53851.46,30-01-2015,7,2034378.92,Active,3,Gold,Mobile App,35703.15,No,No,,No,05-08-2023,Union Bank of India,Public Sector,Tier-1,UBIN0006592,LA9208460732,27-01-2015,Standard,Cheque,Commercial Vehicle,UBININBB
LN0007938,CUST000633,Personal Loan,5236864.15,9.85,48,132443.48,22-08-2019,36,1309216.04,Closed,11,Property,Referral,67133.57,No,No,,No,01-05-2023,HDFC Bank,Private Sector,Tier-1,HDFC0000532,LA3351107363,12-08-2019,Standard,IMPS,Education,HDFCINBB
LN0007939,CUST007545,Home Loan,1029499.35,10.43,84,17320.51,18-06-2018,29,674076.96,Closed,2,Property,DSA,9764.45,No,No,No,No,24-11-2023,State Bank of India,Public Sector,Tier-1,SBIN0005773,LA1025414524,05-06-2018,Standard,RTGS,Purchase,SBININBB
LN0007940,CUST000707,Personal Loan,6842930.74,7.05,240,53258.74,15-02-2020,68,4904100.36,Under Review,3,Vehicle,Mobile App,47206.33,No,No,Yes,No,28-07-2023,ICICI Bank,Private Sector,Tier-1,ICIC0002978,LA3027339611,04-02-2020,Standard,RTGS,Wedding,ICICINBB
LN0007941,CUST007545,Gold Loan,7897191.27,10.36,24,365728.88,05-06-2023,3,6910042.36,Active,3,Fixed Deposit,Branch,151272.46,Yes,No,,No,13-10-2023,State Bank of India,Public Sector,Tier-1,SBIN0004336,LA3538664587,03-06-2023,Standard,RTGS,Agriculture,SBININBB
LN0007942,CUST009511,Business Loan,804896.31,10.68,12,71017.98,26-06-2020,9,201224.08,Active,4,Vehicle,Mobile App,15640.49,No,No,,No,18-01-2023,HDFC Bank,Private Sector,Tier-1,HDFC0008537,LA1301525527,25-06-2020,Standard,IMPS,Working Capital,HDFCINBB
LN0007943,CUST008462,Gold Loan,8424023.4,8.12,36,264444.86,11-07-2018,11,5850016.25,Closed,1,Vehicle,Referral,96638.26,Yes,Yes,,No,04-08-2023,ICICI Bank,Private Sector,Tier-1,ICIC0001843,LA7901891916,26-06-2018,Standard,Direct Credit,Agriculture,ICICINBB
LN0007944,CUST009295,Personal Loan,8180125.64,15.13,84,158447.1,27-10-2016,74,973824.48,Closed,12,Gold,Online,99573.92,Yes,Yes,,No,14-05-2023,State Bank of India,Public Sector,Tier-1,SBIN0007095,LA8156620730,14-10-2016,Standard,IMPS,Medical,SBININBB
LN0007945,CUST003002,Gold Loan,83106.21,8.66,84,1322.81,13-10-2019,65,18797.83,Closed,8,Gold,DSA,1328.64,Yes,Yes,Yes,No,12-07-2023,State Bank of India,Public Sector,Tier-1,SBIN0002524,LA9333706168,13-10-2019,Standard,IMPS,Business,SBININBB
LN0007946,CUST004225,Personal Loan,7362452.41,11.79,84,129142.02,17-01-2022,39,3944170.93,Active,4,,DSA,53343.19,Yes,No,,No,21-03-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0001940,LA2695824456,09-01-2022,Standard,NEFT,Debt Consolidation,PUNBINBB
LN0007947,CUST008689,Home Loan,7050634.56,16.61,36,250007.98,29-01-2021,35,195850.96,Under Review,12,Fixed Deposit,Branch,124314.86,Yes,No,Yes,No,26-11-2023,Kotak Mahindra Bank,Private Sector,Tier-1,KKBK0003851,LA3771867625,21-01-2021,Standard,Cheque,Purchase,KKBKINBB
LN0007948,CUST002861,Education Loan,4205802.54,8.17,60,85621.1,09-04-2017,28,2243094.69,Under Review,11,,Referral,54134.18,Yes,No,Yes,No,05-02-2023,Axis Bank,Private Sector,Tier-1,UTIB0007764,LA2536197882,06-04-2017,Standard,NEFT,Professional Course,AXISINBB
LN0007949,CUST009583,Personal Loan,4915063.03,17.95,24,245261.38,03-07-2022,2,4505474.44,Closed,1,Property,Branch,39547.46,Yes,No,,No,12-01-2023,Punjab National Bank,Public Sector,Tier-1,PUNB0009161,LA9095942041,01-07-2022,Standard,RTGS,Debt Consolidation,PUNBINBB
